"id","title","short_title","api_uri","first_name","last_name","date_of_birth","gender","party","twitter_account","facebook_account","govtrack_id","cspan_id","votesmart_id","icpsr_id","crp_id","google_entity_id","fec_candidate_id","url","rss_url","in_office","dw_nominate","seniority","next_election","total_votes","missed_votes","total_present","last_updated","ocd_id","office","phone","fax","state","district","at_large","geoid","missed_votes_pct","votes_with_party_pct","votes_against_party_pct","middle_name","youtube_account","leadership_role","suffix","contact_form","vacate","successor","non_voting"
"T000463","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000463.json","Michael","Turner","1960-01-11","M","R","RepMikeTurner","RepMikeTurner",400411,1003607,45519,20342,"N00025175","/m/03440l","H2OH03067","https://turner.house.gov","https://turner.house.gov/rss.xml",FALSE,0.266,16,2018,1211,34,0,"2021-03-02 02:35:58 -0500","ocd-division/country:us/state:oh/cd:10","2368 Rayburn House Office Building","202-225-6465","202-225-6754","OH","10",FALSE,3910,2.81,92.91,7.09,"R.","CongressmanTurner",NA,NA,NA,0,0,0
"U000031","Representative","Rep.","https://api.propublica.org/congress/v1/members/U000031.json","Fred","Upton","1953-04-23","M","R","RepFredUpton","RepFredUpton",400414,12127,26906,15446,"N00004133","/m/02d4c3","H6MI04113","https://upton.house.gov","https://upton.house.gov/news/rss.aspx",FALSE,0.339,32,2018,1211,30,0,"2021-03-02 02:35:58 -0500","ocd-division/country:us/state:mi/cd:6","2183 Rayburn House Office Building","202-225-3761","202-225-4986","MI","6",FALSE,2606,2.48,90.81,9.19,NA,"RepFredUpton",NA,NA,NA,0,0,0
"V000129","Representative","Rep.","https://api.propublica.org/congress/v1/members/V000129.json","David","Valadao","1977-04-14","M","R","RepDavidValadao","CongressmanDavidValadao",412515,623702,120200,21307,"N00033367","/m/0g55rlx","H2CA20094","https://valadao.house.gov",NA,FALSE,0.253,6,2018,1211,24,0,"2021-03-02 02:35:58 -0500","ocd-division/country:us/state:ca/cd:21","1728 Longworth House Office Building","202-225-4695","202-226-3196","CA","21",FALSE,621,1.98,93.23,6.77,NA,"congressmanvaladao","",NA,NA,0,0,0
"V000130","Representative","Rep.","https://api.propublica.org/congress/v1/members/V000130.json","Juan","Vargas","1961-03-07","M","D","RepJuanVargas","RepJuanVargas",412522,8297,29100,21314,"N00007021","/m/076bp4","H2CA50026","https://vargas.house.gov",NA,FALSE,-0.397,6,2018,1211,44,0,"2021-03-02 02:35:59 -0500","ocd-division/country:us/state:ca/cd:51","1605 Longworth House Office Building","202-225-8045","202-225-9073","CA","51",FALSE,651,3.63,97.01,2.99,NA,"RepJuanVargas",NA,NA,NA,0,0,0
"V000131","Representative","Rep.","https://api.propublica.org/congress/v1/members/V000131.json","Marc","Veasey","1971-01-03","M","D","RepVeasey","CongressmanMarcVeasey",412579,79466,49671,21365,"N00033839","/m/0kmnfw5","H2TX33073","https://veasey.house.gov","https://veasey.house.gov/rss.xml",FALSE,-0.405,6,2018,1211,10,2,"2021-03-02 02:35:59 -0500","ocd-division/country:us/state:tx/cd:33","1519 Longworth House Office Building","202-225-9897","202-225-9702","TX","33",FALSE,4833,0.83,95.89,4.11,NA,"marcveasey",NA,NA,NA,0,0,0
"V000132","Representative","Rep.","https://api.propublica.org/congress/v1/members/V000132.json","Filemon","Vela","1963-02-13","M","D","RepFilemonVela","USCongressmanFilemonVela",412580,95434,137719,21366,"N00034349","/m/0ll43fz","H2TX27190","https://vela.house.gov",NA,FALSE,-0.311,6,2018,1211,72,0,"2021-03-02 02:35:59 -0500","ocd-division/country:us/state:tx/cd:34","437 Cannon House Office Building","202-225-9901","202-225-9770","TX","34",FALSE,4834,5.95,92.16,7.84,NA,"RepFilemonVela",NA,NA,NA,0,0,0
"V000081","Representative","Rep.","https://api.propublica.org/congress/v1/members/V000081.json","Nydia","Velazquez","1953-03-28","F","D","NydiaVelazquez","8037068318",400416,26160,26975,29378,"N00001102","/m/03sjbt","H2NY00010","https://velazquez.house.gov","https://velazquez.house.gov/rss.xml",FALSE,-0.547,26,2018,1211,35,0,"2021-03-02 02:35:59 -0500","ocd-division/country:us/state:ny/cd:7","2302 Rayburn House Office Building","202-225-2361","202-226-0327","NY","7",FALSE,3607,2.89,96.77,3.23,"M.","nydiavelazquez",NA,NA,NA,0,0,0
"V000108","Representative","Rep.","https://api.propublica.org/congress/v1/members/V000108.json","Peter","Visclosky","1949-08-13","M","D","RepVisclosky","repvisclosky",400417,6785,26851,15124,"N00003813","/m/022r85","H4IN01012","https://visclosky.house.gov","https://visclosky.house.gov/rss.xml",FALSE,-0.402,34,2018,1211,51,0,"2019-10-07 10:26:54 -0400","ocd-division/country:us/state:in/cd:1","2328 Rayburn House Office Building","202-225-2461","202-225-2493","IN","1",FALSE,1801,4.21,97.17,2.83,"J.","PeteVisclosky1",NA,NA,NA,0,0,0
"W000812","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000812.json","Ann","Wagner","1962-09-13","F","R","RepAnnWagner","RepAnnWagner",412548,82702,136083,21337,"N00033106","/m/07q9w8","H2MO02102","https://wagner.house.gov","https://wagner.house.gov/rss.xml",FALSE,0.476,6,2018,1211,46,0,"2021-03-02 02:35:59 -0500","ocd-division/country:us/state:mo/cd:2","435 Cannon House Office Building","202-225-1621","202-225-2563","MO","2",FALSE,2902,3.8,98.53,1.47,NA,NA,NA,NA,NA,0,0,0
"W000798","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000798.json","Tim","Walberg","1951-04-12","M","R","RepWalberg","RepWalberg",412213,1022844,8618,20725,"N00026368","/m/0d7n3m","H4MI07103","https://walberg.house.gov","https://walberg.house.gov/rss.xml",FALSE,0.528,8,2018,1211,2,0,"2021-03-02 02:35:59 -0500","ocd-division/country:us/state:mi/cd:7","2436 Rayburn House Office Building","202-225-6276","202-225-6281","MI","7",FALSE,2607,0.17,95.43,4.57,NA,"RepWalberg",NA,NA,NA,0,0,0
"W000791","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000791.json","Greg","Walden","1957-01-10","M","R","RepGregWalden","repgregwalden",400419,57892,2979,29932,"N00007690","/m/033tx_","H6OR02116","https://walden.house.gov","https://walden.house.gov/rss.xml",FALSE,0.339,20,2018,1211,7,0,"2019-11-18 02:30:21 -0500","ocd-division/country:us/state:or/cd:2","2185 Rayburn House Office Building","202-225-6730","202-225-5774","OR","2",FALSE,4102,0.58,95.66,4.34,NA,"RepGregWalden",NA,NA,NA,0,0,0
"W000819","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000819.json","Mark","Walker","1969-05-20","M","R","RepMarkWalker","RepMarkWalker",412670,76376,146255,21543,"N00035311","/m/0115r5gz","H4NC06052","https://walker.house.gov",NA,FALSE,0.615,4,2018,1211,34,0,"2019-11-18 02:30:24 -0500","ocd-division/country:us/state:nc/cd:6","1305 Longworth House Office Building","202-225-3065","202-225-8611","NC","6",FALSE,3706,2.81,96.93,3.07,NA,NA,NA,NA,NA,0,0,0
"W000813","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000813.json","Jackie","Walorski","1963-08-17","F","R","RepWalorski","RepJackieWalorski",412538,95005,34205,21330,"N00031226","/m/0ksf92","H0IN02190","https://walorski.house.gov",NA,FALSE,0.445,6,2018,1211,9,0,"2021-03-02 02:35:59 -0500","ocd-division/country:us/state:in/cd:2","419 Cannon House Office Building","202-225-3915","202-225-6798","IN","2",FALSE,1802,0.74,98.58,1.42,NA,"repwalorski",NA,NA,NA,0,0,0
"W000820","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000820.json","Mimi","Walters","1962-05-14","F","R","RepMimiWalters","RepMimiWalters",412618,76141,29346,21509,"N00035391","/m/077r0l","H4CA45097","https://walters.house.gov",NA,FALSE,0.433,4,2018,1211,83,0,"2019-10-07 10:26:54 -0400","ocd-division/country:us/state:ca/cd:45","215 Cannon House Office Building","202-225-5611","202-225-9177","CA","45",FALSE,645,6.85,98.93,1.07,NA,NA,"",NA,NA,0,0,0
"W000799","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000799.json","Tim","Walz","1964-04-06","M","D","RepTimWalz",NA,412214,1018510,65443,20726,"N00027467","/m/06wntz","H6MN01174","https://walz.house.gov",NA,FALSE,-0.275,12,2018,1211,395,0,"2019-10-07 10:26:54 -0400","ocd-division/country:us/state:mn/cd:1","2313 Rayburn House Office Building","202-225-2472","202-225-3433","MN","1",FALSE,2701,32.62,95.11,4.89,NA,"1529tjw","",NA,NA,0,0,0
"W000797","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000797.json","Debbie","Wasserman Schultz","1966-09-27","F","D","RepDWStweets","RepDWS",400623,86882,24301,20504,"N00026106","/m/04cmyw","H4FL20023","https://wassermanschultz.house.gov",NA,FALSE,-0.422,14,2018,1211,76,2,"2021-03-02 02:35:59 -0500","ocd-division/country:us/state:fl/cd:23","1114 Longworth House Office Building","202-225-7931","202-226-2052","FL","23",FALSE,1223,6.28,96.75,3.25,NA,"RepWassermanSchultz",NA,NA,NA,0,0,0
"W000187","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000187.json","Maxine","Waters","1938-08-15","F","D","RepMaxineWaters","MaxineWaters",400422,1953,26759,29106,"N00006690","/m/024tyk","H4CA23011","https://waters.house.gov","https://waters.house.gov/rss.xml",FALSE,-0.655,28,2018,1211,54,2,"2021-03-02 02:35:59 -0500","ocd-division/country:us/state:ca/cd:43","2221 Rayburn House Office Building","202-225-2201","202-225-7854","CA","43",FALSE,643,4.46,96.11,3.89,NA,"MaxineWaters",NA,NA,NA,0,0,0
"W000822","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000822.json","Bonnie","Watson Coleman","1945-02-06","F","D","RepBonnie","RepBonnie",412644,79091,24799,21538,"N00036158","/m/08kj70","H4NJ12149","https://watsoncoleman.house.gov",NA,FALSE,-0.644,4,2018,1211,19,1,"2021-03-02 02:36:00 -0500","ocd-division/country:us/state:nj/cd:12","1535 Longworth House Office Building","202-225-5801","202-225-6025","NJ","12",FALSE,3412,1.57,95.95,4.05,NA,NA,NA,NA,NA,0,0,0
"W000814","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000814.json","Randy","Weber","1953-07-02","M","R","TXRandy14","TXRandy14",412574,79698,102026,21360,"N00033539","/m/0km63t0","H2TX14149","https://weber.house.gov",NA,FALSE,0.697,6,2018,1211,22,0,"2021-03-02 02:36:00 -0500","ocd-division/country:us/state:tx/cd:14","1708 Longworth House Office Building","202-225-2831","202-225-0271","TX","14",FALSE,4814,1.82,95.1,4.9,NA,"TXRandy14",NA,NA,NA,0,0,0
"W000806","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000806.json","Daniel","Webster","1949-04-27","M","R","RepWebster","RepWebster",412410,30504,24302,21116,"N00026335","/m/03cg47l","H0FL08208","https://webster.house.gov",NA,FALSE,0.484,8,2018,1211,126,0,"2021-03-02 02:36:00 -0500","ocd-division/country:us/state:fl/cd:11","1210 Longworth House Office Building","202-225-1002","202-225-0999","FL","11",FALSE,1211,10.4,97.22,2.78,NA,"repdanwebster",NA,NA,NA,0,0,0
"W000800","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000800.json","Peter","Welch","1947-05-02","M","D","PeterWelch","PeterWelch",412239,1019990,51272,20750,"N00000515","/m/0db4gl","H6VT00160","https://welch.house.gov","https://welch.house.gov/rss.xml",FALSE,-0.407,12,2018,1211,26,1,"2021-03-02 02:36:00 -0500","ocd-division/country:us/state:vt/cd:1","2303 Rayburn House Office Building","202-225-4115","202-225-6790","VT","At-Large",TRUE,5000,2.15,96.53,3.47,NA,"reppeterwelch",NA,NA,NA,0,0,0
"W000815","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000815.json","Brad","Wenstrup","1958-06-17","M","R","RepBradWenstrup","RepBradWenstrup",412564,1034044,135326,21351,"N00033310","/m/0j63b7n","H2OH02085","https://wenstrup.house.gov",NA,FALSE,0.579,6,2018,1211,19,0,"2021-03-02 02:36:00 -0500","ocd-division/country:us/state:oh/cd:2","2419 Rayburn House Office Building","202-225-3164","202-225-1992","OH","2",FALSE,3902,1.57,96.8,3.2,NA,"repbradwenstrup",NA,NA,NA,0,0,0
"W000821","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000821.json","Bruce","Westerman","1967-11-18","M","R","RepWesterman","RepWesterman",412610,76097,119120,21563,"N00035527","/m/0wklff5","H4AR04048","https://westerman.house.gov","https://westerman.house.gov/rss.xml",FALSE,0.547,4,2018,1211,7,0,"2021-03-02 02:36:00 -0500","ocd-division/country:us/state:ar/cd:4","130 Cannon House Office Building","202-225-3772",NA,"AR","4",FALSE,504,0.58,98,2,NA,NA,NA,NA,NA,0,0,0
"W000826","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000826.json","Susan","Wild","1957-06-07","F","D","RepSusanWild",NA,412751,NA,178895,NA,"N00041997","/g/11gtg86jn6","","https://wild.house.gov",NA,FALSE,NA,2,NA,79,10,0,"2021-03-02 02:36:00 -0500","ocd-division/country:us/state:pa/cd:15",NA,NA,NA,"PA","15",FALSE,4215,12.66,100,0,NA,NA,NA,NA,NA,0,1,0
"W000816","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000816.json","Roger","Williams","1949-09-13","M","R","RepRWilliams","RepRogerWilliams",412578,623742,50112,21364,"N00030602","/m/08rszb","H2TX33040","https://williams.house.gov","https://williams.house.gov/rss.xml",FALSE,0.605,6,2018,1211,16,0,"2021-03-02 02:36:00 -0500","ocd-division/country:us/state:tx/cd:25","1323 Longworth House Office Building","202-225-9896","512-473-8946","TX","25",FALSE,4825,1.32,97.39,2.61,NA,NA,NA,NA,NA,0,0,0
"W000808","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000808.json","Frederica","Wilson","1942-11-05","F","D","RepWilson","RepWilson",412412,87016,17319,21118,"N00030650","/m/03cg3tv","H0FL17068","https://wilson.house.gov","https://wilson.house.gov/rss.xml",FALSE,-0.474,8,2018,1211,182,3,"2021-03-02 02:36:00 -0500","ocd-division/country:us/state:fl/cd:24","2445 Rayburn House Office Building","202-225-4506","202-226-0777","FL","24",FALSE,1224,15.03,97.23,2.77,NA,"repfredericawilson",NA,NA,NA,0,0,0
"W000795","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000795.json","Joe","Wilson","1947-07-31","M","R","RepJoeWilson","JoeWilson",400433,1002567,3985,20138,"N00024809","/m/03tll0","H2SC02059","https://joewilson.house.gov","https://joewilson.house.gov/rss.xml",FALSE,0.545,18,2018,1211,15,0,"2021-03-02 02:36:00 -0500","ocd-division/country:us/state:sc/cd:2","1436 Longworth House Office Building","202-225-2452","202-225-2455","SC","2",FALSE,4502,1.24,98.32,1.68,NA,"RepJoeWilson",NA,NA,NA,0,0,0
"W000804","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000804.json","Robert","Wittman","1959-02-03","M","R","RobWittman","RepRobWittman",412255,1028089,58133,20756,"N00029459","/m/03cx7ld","H8VA01147","https://wittman.house.gov",NA,FALSE,0.425,12,2018,1211,15,0,"2021-03-02 02:36:01 -0500","ocd-division/country:us/state:va/cd:1","2055 Rayburn House Office Building","202-225-4261","202-225-4382","VA","1",FALSE,5101,1.24,95.47,4.53,"J.","RobWittman",NA,NA,NA,0,0,0
"W000809","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000809.json","Steve","Womack","1957-02-18","M","R","Rep_SteveWomack","RepSteveWomack",412402,1033625,71815,21108,"N00031857","/m/0cmcvkz","H0AR03055","https://womack.house.gov","https://womack.house.gov/news/rss.aspx",FALSE,0.347,8,2018,1211,0,0,"2021-03-02 02:36:01 -0500","ocd-division/country:us/state:ar/cd:3","2412 Rayburn House Office Building","202-225-4301","202-225-5713","AR","3",FALSE,503,0,98.51,1.49,NA,"CongressmanWomack",NA,NA,NA,0,0,0
"W000810","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000810.json","Rob","Woodall","1970-02-11","M","R","RepRobWoodall","RepRobWoodall",412416,623342,122251,21122,"N00032416","/m/0cz8ryh","H0GA07133","https://woodall.house.gov","https://woodall.house.gov/rss.xml",FALSE,0.643,8,2018,1211,17,0,"2019-10-07 10:26:54 -0400","ocd-division/country:us/state:ga/cd:7","1724 Longworth House Office Building","202-225-4272","202-225-4696","GA","7",FALSE,1307,1.4,94.28,5.72,NA,"RobWoodallGA07",NA,NA,NA,0,0,0
"Y000062","Representative","Rep.","https://api.propublica.org/congress/v1/members/Y000062.json","John","Yarmuth","1947-11-04","M","D","RepJohnYarmuth","214258646163",412211,1021662,58579,20723,"N00028073","/m/0bb00g","H6KY03124","https://yarmuth.house.gov","https://yarmuth.house.gov/rss.xml",FALSE,-0.378,12,2018,1211,41,2,"2021-03-02 02:36:01 -0500","ocd-division/country:us/state:ky/cd:3","131 Cannon House Office Building","202-225-5401","202-225-5776","KY","3",FALSE,2103,3.39,97.2,2.8,NA,"RepJohnYarmuth",NA,NA,NA,0,0,0
"Y000063","Representative","Rep.","https://api.propublica.org/congress/v1/members/Y000063.json","Kevin","Yoder","1976-01-08","M","R","RepKevinYoder","CongressmanKevinYoder",412430,61843,34433,21135,"N00031502","/m/06w90zv","H0KS03137","https://yoder.house.gov",NA,FALSE,0.558,8,2018,1211,18,0,"2019-10-07 10:26:54 -0400","ocd-division/country:us/state:ks/cd:3","2433 Rayburn House Office Building","202-225-2865","202-225-2807","KS","3",FALSE,2003,1.49,94.69,5.31,NA,"RepYoder","",NA,NA,0,0,0
"Y000065","Representative","Rep.","https://api.propublica.org/congress/v1/members/Y000065.json","Ted","Yoho","1955-04-13","M","R","RepTedYoho","CongressmanTedYoho",412525,63943,137622,21317,"N00033220","/m/0l8lwvh","H2FL06109","https://yoho.house.gov","https://yoho.house.gov/rss.xml",FALSE,0.698,6,2018,1211,47,0,"2019-10-07 10:26:54 -0400","ocd-division/country:us/state:fl/cd:3","511 Cannon House Office Building","202-225-5744",NA,"FL","3",FALSE,1203,3.88,94.74,5.26,NA,"RepTedYoho",NA,NA,NA,0,0,0
"Y000033","Representative","Rep.","https://api.propublica.org/congress/v1/members/Y000033.json","Don","Young","1933-06-09","M","R","RepDonYoung","RepDonYoung",400440,1897,26717,14066,"N00007999","/m/024p1k","H6AK00045","https://donyoung.house.gov","https://donyoung.house.gov/news/rss.aspx",FALSE,0.279,46,2018,1211,44,0,"2021-03-02 02:36:01 -0500","ocd-division/country:us/state:ak/cd:1","2314 Rayburn House Office Building","202-225-5765","202-225-0425","AK","At-Large",TRUE,200,3.63,90.89,9.11,NA,"RepDonYoung",NA,NA,NA,0,0,0
"Y000066","Representative","Rep.","https://api.propublica.org/congress/v1/members/Y000066.json","David","Young","1968-05-11","M","R","RepDavidYoung","RepDavidYoung",412628,76211,155218,21521,"N00035509","/m/0127pc92","S4IA00103","https://davidyoung.house.gov",NA,FALSE,0.442,4,2018,1211,0,0,"2019-10-07 10:26:54 -0400","ocd-division/country:us/state:ia/cd:3","240 Cannon House Office Building","202-225-5476",NA,"IA","3",FALSE,1903,0,97.01,2.99,NA,NA,"",NA,NA,0,0,0
"Z000017","Representative","Rep.","https://api.propublica.org/congress/v1/members/Z000017.json","Lee","Zeldin","1980-01-30","M","R","RepLeeZeldin","RepLeeZeldin",412646,61616,110252,21539,"N00029404","/m/03h4jcq","H8NY01148","https://zeldin.house.gov","https://zeldin.house.gov/rss.xml",FALSE,0.362,4,2018,1211,35,0,"2021-03-02 02:36:01 -0500","ocd-division/country:us/state:ny/cd:1","1517 Longworth House Office Building","202-225-3826","202-225-3143","NY","1",FALSE,3601,2.89,94.19,5.81,NA,NA,NA,NA,NA,0,0,0
"Z000018","Representative","Rep.","https://api.propublica.org/congress/v1/members/Z000018.json","Ryan","Zinke","1961-11-01","M","R","RepRyanZinke","CongressmanRyanZinke",412640,76298,NA,21532,NA,"/m/0gkz1jg","H4MT01041","https://zinke.house.gov","https://zinke.house.gov/rss.xml",FALSE,0.412,4,2018,109,90,0,"2019-10-07 10:26:54 -0400","ocd-division/country:us/state:mt/cd:1",NA,"202-225-3211",NA,"MT","At-Large",TRUE,3000,82.57,100,0,NA,NA,NA,NA,NA,1,0,0
